CaseMasterID,CrimeNo,CaseNo,CrimeRegisteredDate,PolicePersonID,PoliceStationID,CaseCategoryID,GravityOffenceID,CrimeMajorHeadID,CrimeMinorHeadID,CaseStatusID,CourtID,IncidentFromDate,IncidentToDate,InfoReceivedPSDate,latitude,longitude,BriefFacts
300,100060026202500006,202500006,2025-03-22,52,26,1,1,2,8,5,1,2025-03-20 22:39:00,2025-03-22 19:39:00,2025-03-21 20:39:00,13.894867,78.210187,"On 20-Mar-2025, a case of dacoity was reported near Dakshina West PS. Investigation initiated under 100060026202500006."
301,100020008202400002,202400002,2024-05-18,91,8,2,2,7,25,4,10,2024-05-17 21:35:19,2024-05-18 08:35:19,2024-05-18 02:35:19,13.222296,77.83942,"On 17-May-2024, a case of forgery was reported near Bengaluru Rural PS. Investigation initiated under 100020008202400002."
302,100060023202400002,202400002,2024-08-07,64,23,1,2,7,23,1,7,2024-08-04 08:01:02,2024-08-07 05:01:02,2024-08-04 12:01:02,13.834205,78.159064,"On 04-Aug-2024, a case of cheating was reported near Dakshina Town PS. Investigation initiated under 100060023202400002."
303,100020008202400003,202400003,2024-07-07,74,8,2,2,5,19,3,8,2024-07-04 15:30:11,2024-07-07 13:30:11,2024-07-04 23:30:11,13.291026,77.749483,"On 04-Jul-2024, a case of cyberstalking was reported near Bengaluru Rural PS. Investigation initiated under 100020008202400003."
304,100100039202400001,202400001,2024-10-16,44,39,2,2,7,25,2,6,2024-10-13 17:34:33,2024-10-16 15:34:33,2024-10-14 06:34:33,14.46916,78.600366,"On 13-Oct-2024, a case of forgery was reported near Hubballi-Dharwad North PS. Investigation initiated under 100100039202400001."
305,100030009202600002,202600002,2026-02-10,21,9,1,2,2,5,2,7,2026-02-09 12:16:25,2026-02-10 16:16:25,2026-02-09 16:16:25,13.428675,77.862462,"On 09-Feb-2026, a case of theft was reported near Mysuru North PS. Investigation initiated under 100030009202600002."
306,100010002202600002,202600002,2026-03-20,73,2,1,2,3,10,2,8,2026-03-18 06:30:08,2026-03-20 11:30:08,2026-03-18 07:30:08,13.104102,77.669594,"On 18-Mar-2026, a case of dowry harassment was reported near Bengaluru Town PS. Investigation initiated under 100010002202600002."
307,100040016202500001,202500001,2025-07-11,9,16,2,2,8,26,5,1,2025-07-09 21:37:07,2025-07-11 16:37:07,2025-07-10 03:37:07,13.546086,78.016805,"On 09-Jul-2025, a case of rioting was reported near Belagavi Town PS. Investigation initiated under 100040016202500001."
308,100080033202500004,202500004,2025-02-04,75,33,1,2,8,27,4,2,2025-02-04 06:57:18,2025-02-04 20:57:18,2025-02-04 11:57:18,14.206307,78.420394,"On 04-Feb-2025, a case of unlawful assembly was reported near Tumakuru West PS. Investigation initiated under 100080033202500004."
309,100050020202500004,202500004,2025-07-13,33,20,1,2,8,27,1,4,2025-07-12 11:16:59,2025-07-13 04:16:59,2025-07-12 16:16:59,13.732345,78.130515,"On 12-Jul-2025, a case of unlawful assembly was reported near Ballari Central PS. Investigation initiated under 100050020202500004."
310,100030010202500003,202500003,2025-09-22,108,10,1,1,2,6,2,9,2025-09-20 09:18:39,2025-09-22 20:18:39,2025-09-21 04:18:39,13.46287,77.93523,"On 20-Sep-2025, a case of robbery was reported near Mysuru Town PS. Investigation initiated under 100030010202500003."
311,100100042202500001,202500001,2025-05-30,36,42,3,2,4,16,4,2,2025-05-29 18:28:46,2025-05-30 17:28:46,2025-05-29 20:28:46,14.519538,78.571176,"On 29-May-2025, a case of child labour was reported near Hubballi-Dharwad East PS. Investigation initiated under 100100042202500001."
312,100070029202500001,202500001,2025-03-29,35,29,2,2,4,16,5,8,2025-03-27 09:04:23,2025-03-29 20:04:23,2025-03-27 10:04:23,13.996775,78.285317,"On 27-Mar-2025, a case of child labour was reported near Kalaburagi West PS. Investigation initiated under 100070029202500001."
313,100040014202400006,202400006,2024-03-13,27,14,1,2,5,19,4,10,2024-03-10 21:00:53,2024-03-13 10:00:53,2024-03-11 01:00:53,13.590075,78.037355,"On 10-Mar-2024, a case of cyberstalking was reported near Belagavi CEN Crime PS. Investigation initiated under 100040014202400006."
314,100060023202500003,202500003,2025-07-11,33,23,1,2,3,13,4,5,2025-07-11 04:31:57,2025-07-11 07:31:57,2025-07-12 03:31:57,13.841821,78.210805,"On 11-Jul-2025, a case of stalking was reported near Dakshina Town PS. Investigation initiated under 100060023202500003."
315,100050018202400001,202400001,2024-10-21,37,18,4,2,7,23,1,2,2024-10-19 13:55:28,2024-10-21 09:55:28,2024-10-19 22:55:28,13.72539,78.088412,"On 19-Oct-2024, a case of cheating was reported near Ballari CEN Crime PS. Investigation initiated under 100050018202400001."
316,100050017202400003,202400003,2024-08-24,7,17,1,1,1,2,1,9,2024-08-22 14:26:20,2024-08-24 19:26:20,2024-08-23 04:26:20,13.711231,78.093236,"On 22-Aug-2024, a case of attempt to murder was reported near Ballari Central PS. Investigation initiated under 100050017202400003."
317,100100040202500002,202500002,2025-12-30,95,40,1,1,4,14,4,3,2025-12-27 20:51:52,2025-12-30 04:51:52,2025-12-28 05:51:52,14.468172,78.633536,"On 27-Dec-2025, a case of pocso offences was reported near Hubballi-Dharwad Rural PS. Investigation initiated under 100100040202500002."
318,100090037202400004,202400004,2024-01-11,6,37,1,2,3,11,1,3,2024-01-10 18:16:28,2024-01-11 07:16:28,2024-01-10 19:16:28,14.324942,78.539049,"On 10-Jan-2024, a case of molestation was reported near Shivamogga South PS. Investigation initiated under 100090037202400004."
319,100040014202500004,202500004,2025-10-22,23,14,1,2,8,27,2,9,2025-10-21 12:35:37,2025-10-22 15:35:37,2025-10-22 01:35:37,13.580622,77.957065,"On 21-Oct-2025, a case of unlawful assembly was reported near Belagavi CEN Crime PS. Investigation initiated under 100040014202500004."
320,100100042202500002,202500002,2025-12-30,19,42,2,2,8,26,7,4,2025-12-28 16:13:45,2025-12-30 04:13:45,2025-12-29 16:13:45,14.486336,78.576927,"On 28-Dec-2025, a case of rioting was reported near Hubballi-Dharwad East PS. Investigation initiated under 100100042202500002."
321,100040014202500005,202500005,2025-01-12,5,14,1,2,6,22,3,3,2025-01-12 06:46:37,2025-01-12 10:46:37,2025-01-12 07:46:37,13.554758,78.033482,"On 12-Jan-2025, a case of ndps - trafficking was reported near Belagavi CEN Crime PS. Investigation initiated under 100040014202500005."
322,100090035202600002,202600002,2026-04-12,19,35,1,1,2,8,2,4,2026-04-11 21:29:20,2026-04-12 23:29:20,2026-04-12 02:29:20,14.293531,78.457581,"On 11-Apr-2026, a case of dacoity was reported near Shivamogga East PS. Investigation initiated under 100090035202600002."
323,100030010202500004,202500004,2025-12-02,107,10,1,2,1,4,3,4,2025-12-01 16:24:31,2025-12-02 18:24:31,2025-12-01 22:24:31,13.373032,77.908063,"On 01-Dec-2025, a case of assault was reported near Mysuru Town PS. Investigation initiated under 100030010202500004."
324,100080032202400001,202400001,2024-04-04,55,32,2,2,8,26,3,1,2024-04-02 04:42:53,2024-04-04 00:42:53,2024-04-02 21:42:53,14.147886,78.422795,"On 02-Apr-2024, a case of rioting was reported near Tumakuru Rural PS. Investigation initiated under 100080032202400001."
325,100090035202600003,202600003,2026-05-23,22,35,1,2,4,16,7,10,2026-05-21 03:13:40,2026-05-23 23:13:40,2026-05-21 09:13:40,14.309047,78.454614,"On 21-May-2026, a case of child labour was reported near Shivamogga East PS. Investigation initiated under 100090035202600003."
326,100030011202400002,202400002,2024-03-05,18,11,1,2,7,25,1,7,2024-03-04 02:21:50,2024-03-05 23:21:50,2024-03-04 05:21:50,13.394231,77.939505,"On 04-Mar-2024, a case of forgery was reported near Mysuru Town PS. Investigation initiated under 100030011202400002."
327,100050017202500003,202500003,2025-07-16,94,17,1,2,8,27,2,10,2025-07-13 10:54:36,2025-07-16 01:54:36,2025-07-13 20:54:36,13.694063,78.054905,"On 13-Jul-2025, a case of unlawful assembly was reported near Ballari Central PS. Investigation initiated under 100050017202500003."
328,100060025202400002,202400002,2024-01-28,31,25,1,2,2,9,5,6,2024-01-28 01:25:16,2024-01-28 14:25:16,2024-01-28 20:25:16,13.831091,78.241273,"On 28-Jan-2024, a case of criminal trespass was reported near Dakshina North PS. Investigation initiated under 100060025202400002."
329,100060023202500004,202500004,2025-04-08,34,23,1,2,4,15,2,3,2025-04-07 23:00:08,2025-04-08 06:00:08,2025-04-08 10:00:08,13.86742,78.243698,"On 07-Apr-2025, a case of child trafficking was reported near Dakshina Town PS. Investigation initiated under 100060023202500004."
330,100080032202400004,202400004,2024-11-06,40,32,1,2,8,27,4,9,2024-11-05 19:33:05,2024-11-06 17:33:05,2024-11-06 06:33:05,14.123193,78.363579,"On 05-Nov-2024, a case of unlawful assembly was reported near Tumakuru Rural PS. Investigation initiated under 100080032202400004."
331,100040015202400002,202400002,2024-03-23,3,15,1,2,4,15,3,10,2024-03-22 09:35:11,2024-03-23 13:35:11,2024-03-22 14:35:11,13.522842,77.968968,"On 22-Mar-2024, a case of child trafficking was reported near Belagavi Cyber Crime PS. Investigation initiated under 100040015202400002."
332,100080033202400002,202400002,2024-01-01,71,33,1,2,6,21,5,4,2023-12-31 12:27:30,2024-01-01 18:27:30,2024-01-01 12:27:30,14.156434,78.414814,"On 31-Dec-2023, a case of ndps - possession was reported near Tumakuru West PS. Investigation initiated under 100080033202400002."
333,100100038202500003,202500003,2025-10-02,79,38,1,1,1,1,4,2,2025-09-30 12:13:57,2025-10-02 10:13:57,2025-10-01 07:13:57,14.433568,78.642335,"On 30-Sep-2025, a case of murder was reported near Hubballi-Dharwad Rural PS. Investigation initiated under 100100038202500003."
334,100080031202500002,202500002,2025-05-12,64,31,1,2,6,21,1,2,2025-05-10 05:33:36,2025-05-12 03:33:36,2025-05-10 11:33:36,14.192326,78.432506,"On 10-May-2025, a case of ndps - possession was reported near Tumakuru North PS. Investigation initiated under 100080031202500002."
335,100090037202600003,202600003,2026-06-28,13,37,1,1,2,6,1,3,2026-06-26 00:19:04,2026-06-28 16:19:04,2026-06-26 06:19:04,14.325121,78.542177,"On 26-Jun-2026, a case of robbery was reported near Shivamogga South PS. Investigation initiated under 100090037202600003."
336,100020007202400005,202400005,2024-03-18,86,7,1,2,3,12,7,9,2024-03-15 06:06:48,2024-03-18 05:06:48,2024-03-15 19:06:48,13.300006,77.839001,"On 15-Mar-2024, a case of domestic violence was reported near Bengaluru CEN Crime PS. Investigation initiated under 100020007202400005."
337,100030013202500005,202500005,2025-01-21,72,13,1,2,7,24,2,8,2025-01-21 08:14:27,2025-01-21 19:14:27,2025-01-22 00:14:27,13.373983,77.855032,"On 21-Jan-2025, a case of criminal breach of trust was reported near Mysuru Central PS. Investigation initiated under 100030013202500005."
338,100090034202400002,202400002,2024-01-31,92,34,2,2,6,21,7,6,2024-01-30 23:24:48,2024-01-31 12:24:48,2024-01-31 14:24:48,14.366596,78.533836,"On 30-Jan-2024, a case of ndps - possession was reported near Shivamogga Cyber Crime PS. Investigation initiated under 100090034202400002."
339,100060024202400001,202400001,2024-05-09,55,24,3,2,7,23,1,10,2024-05-08 06:00:38,2024-05-09 14:00:38,2024-05-09 02:00:38,13.888453,78.232794,"On 08-May-2024, a case of cheating was reported near Dakshina Traffic PS. Investigation initiated under 100060024202400001."
340,100030011202500001,202500001,2025-05-02,88,11,3,2,8,26,1,7,2025-05-01 04:48:28,2025-05-02 22:48:28,2025-05-01 10:48:28,13.46595,77.87025,"On 01-May-2025, a case of rioting was reported near Mysuru Town PS. Investigation initiated under 100030011202500001."
341,100030013202600001,202600001,2026-01-07,23,13,2,2,6,21,2,6,2026-01-06 21:06:38,2026-01-07 17:06:38,2026-01-07 08:06:38,13.457549,77.86968,"On 06-Jan-2026, a case of ndps - possession was reported near Mysuru Central PS. Investigation initiated under 100030013202600001."
342,100010005202600002,202600002,2026-02-21,88,5,1,1,1,2,4,4,2026-02-19 14:48:15,2026-02-21 08:48:15,2026-02-20 02:48:15,13.075443,77.734752,"On 19-Feb-2026, a case of attempt to murder was reported near Bengaluru Central PS. Investigation initiated under 100010005202600002."
343,100040016202600001,202600001,2026-01-06,69,16,1,2,5,19,7,6,2026-01-04 07:01:01,2026-01-06 18:01:01,2026-01-04 23:01:01,13.613543,77.959914,"On 04-Jan-2026, a case of cyberstalking was reported near Belagavi Town PS. Investigation initiated under 100040016202600001."
344,100060023202400003,202400003,2024-08-05,60,23,1,2,7,24,6,6,2024-08-02 13:11:36,2024-08-05 00:11:36,2024-08-03 13:11:36,13.866831,78.239837,"On 02-Aug-2024, a case of criminal breach of trust was reported near Dakshina Town PS. Investigation initiated under 100060023202400003."
345,100040014202500006,202500006,2025-04-28,26,14,1,2,3,12,7,3,2025-04-27 22:19:02,2025-04-28 18:19:02,2025-04-28 19:19:02,13.561788,78.022786,"On 27-Apr-2025, a case of domestic violence was reported near Belagavi CEN Crime PS. Investigation initiated under 100040014202500006."
346,100090036202500002,202500002,2025-04-19,81,36,1,2,3,11,2,8,2025-04-16 07:42:59,2025-04-19 04:42:59,2025-04-17 03:42:59,14.312568,78.500766,"On 16-Apr-2025, a case of molestation was reported near Shivamogga Town PS. Investigation initiated under 100090036202500002."
347,100030009202500003,202500003,2025-07-18,101,9,1,2,7,23,1,2,2025-07-17 19:21:59,2025-07-18 21:21:59,2025-07-18 16:21:59,13.40367,77.915741,"On 17-Jul-2025, a case of cheating was reported near Mysuru North PS. Investigation initiated under 100030009202500003."
348,100060022202500002,202500002,2025-09-26,2,22,1,2,8,26,1,10,2025-09-26 05:28:00,2025-09-26 10:28:00,2025-09-26 10:28:00,13.908804,78.237255,"On 26-Sep-2025, a case of rioting was reported near Dakshina East PS. Investigation initiated under 100060022202500002."
349,100020008202600003,202600003,2026-05-21,31,8,1,2,3,10,1,2,2026-05-20 13:17:51,2026-05-21 12:17:51,2026-05-21 01:17:51,13.228096,77.801791,"On 20-May-2026, a case of dowry harassment was reported near Bengaluru Rural PS. Investigation initiated under 100020008202600003."
350,100100041202500003,202500003,2025-07-10,94,41,1,2,8,26,4,10,2025-07-07 22:17:15,2025-07-10 14:17:15,2025-07-08 18:17:15,14.492227,78.591521,"On 07-Jul-2025, a case of rioting was reported near Hubballi-Dharwad CEN Crime PS. Investigation initiated under 100100041202500003."
351,100070028202400003,202400003,2024-04-04,9,28,1,2,6,21,2,8,2024-04-02 19:44:54,2024-04-04 04:44:54,2024-04-03 05:44:54,14.04703,78.251065,"On 02-Apr-2024, a case of ndps - possession was reported near Kalaburagi Central PS. Investigation initiated under 100070028202400003."
352,100070030202400002,202400002,2024-07-24,112,30,1,2,3,13,2,3,2024-07-24 19:20:08,2024-07-24 23:20:08,2024-07-25 00:20:08,14.050427,78.282746,"On 24-Jul-2024, a case of stalking was reported near Kalaburagi Rural PS. Investigation initiated under 100070030202400002."
353,100100039202500001,202500001,2025-08-25,81,39,1,2,4,16,7,3,2025-08-24 10:08:51,2025-08-25 14:08:51,2025-08-25 00:08:51,14.470651,78.640286,"On 24-Aug-2025, a case of child labour was reported near Hubballi-Dharwad North PS. Investigation initiated under 100100039202500001."
354,100030009202400001,202400001,2024-02-27,3,9,4,2,4,16,2,6,2024-02-26 03:46:57,2024-02-27 10:46:57,2024-02-26 11:46:57,13.420459,77.891575,"On 26-Feb-2024, a case of child labour was reported near Mysuru North PS. Investigation initiated under 100030009202400001."
355,100050021202400003,202400003,2024-02-03,8,21,1,2,6,21,5,4,2024-02-02 14:10:42,2024-02-03 15:10:42,2024-02-03 10:10:42,13.732108,78.074162,"On 02-Feb-2024, a case of ndps - possession was reported near Ballari South PS. Investigation initiated under 100050021202400003."
356,100030011202500004,202500004,2025-07-30,37,11,1,2,6,21,7,3,2025-07-28 12:41:38,2025-07-30 23:41:38,2025-07-28 21:41:38,13.391378,77.905254,"On 28-Jul-2025, a case of ndps - possession was reported near Mysuru Town PS. Investigation initiated under 100030011202500004."
357,100090037202400005,202400005,2024-11-03,92,37,1,1,1,2,2,4,2024-11-03 06:45:57,2024-11-03 15:45:57,2024-11-03 11:45:57,14.286757,78.496878,"On 03-Nov-2024, a case of attempt to murder was reported near Shivamogga South PS. Investigation initiated under 100090037202400005."
358,100020008202400004,202400004,2024-02-27,29,8,2,2,5,18,1,8,2024-02-24 15:48:02,2024-02-27 15:48:02,2024-02-24 16:48:02,13.226848,77.828889,"On 24-Feb-2024, a case of hacking was reported near Bengaluru Rural PS. Investigation initiated under 100020008202400004."
359,100010001202400001,202400001,2024-06-12,78,1,3,2,5,19,2,5,2024-06-09 20:59:18,2024-06-12 14:59:18,2024-06-10 09:59:18,13.087586,77.664759,"On 09-Jun-2024, a case of cyberstalking was reported near Bengaluru Rural PS. Investigation initiated under 100010001202400001."
360,100060022202400002,202400002,2024-05-10,62,22,1,2,7,25,1,9,2024-05-08 08:54:25,2024-05-10 11:54:25,2024-05-09 04:54:25,13.896986,78.236682,"On 08-May-2024, a case of forgery was reported near Dakshina East PS. Investigation initiated under 100060022202400002."
361,100050020202400001,202400001,2024-04-17,93,20,1,2,8,26,1,4,2024-04-17 00:00:40,2024-04-17 04:00:40,2024-04-17 16:00:40,13.689058,78.055859,"On 17-Apr-2024, a case of rioting was reported near Ballari Central PS. Investigation initiated under 100050020202400001."
362,100010003202500002,202500002,2025-09-03,112,3,1,2,5,19,4,4,2025-09-02 02:04:55,2025-09-03 04:04:55,2025-09-02 11:04:55,13.074041,77.671796,"On 02-Sep-2025, a case of cyberstalking was reported near Bengaluru East PS. Investigation initiated under 100010003202500002."
363,100030010202500001,202500001,2025-06-24,43,10,2,2,8,27,2,6,2025-06-22 05:09:48,2025-06-24 13:09:48,2025-06-22 08:09:48,13.431815,77.933077,"On 22-Jun-2025, a case of unlawful assembly was reported near Mysuru Town PS. Investigation initiated under 100030010202500001."
364,100060026202500007,202500007,2025-03-05,107,26,1,2,6,22,3,4,2025-03-04 23:02:05,2025-03-05 13:02:05,2025-03-05 07:02:05,13.885647,78.189965,"On 04-Mar-2025, a case of ndps - trafficking was reported near Dakshina West PS. Investigation initiated under 100060026202500007."
365,100010005202500001,202500001,2025-07-30,39,5,1,2,8,26,2,6,2025-07-28 11:40:41,2025-07-30 09:40:41,2025-07-29 09:40:41,13.1119,77.714382,"On 28-Jul-2025, a case of rioting was reported near Bengaluru Central PS. Investigation initiated under 100010005202500001."
366,100080032202400002,202400002,2024-06-05,81,32,2,1,2,8,1,2,2024-06-04 15:15:15,2024-06-05 03:15:15,2024-06-04 18:15:15,14.146139,78.427663,"On 04-Jun-2024, a case of dacoity was reported near Tumakuru Rural PS. Investigation initiated under 100080032202400002."
367,100090034202400004,202400004,2024-10-25,88,34,1,2,8,27,6,3,2024-10-25 05:51:13,2024-10-25 11:51:13,2024-10-25 15:51:13,14.331712,78.487273,"On 25-Oct-2024, a case of unlawful assembly was reported near Shivamogga Cyber Crime PS. Investigation initiated under 100090034202400004."
368,100090035202400004,202400004,2024-11-22,34,35,1,2,8,26,1,6,2024-11-19 20:47:00,2024-11-22 20:47:00,2024-11-20 19:47:00,14.313826,78.451118,"On 19-Nov-2024, a case of rioting was reported near Shivamogga East PS. Investigation initiated under 100090035202400004."
369,100060026202400003,202400003,2024-06-17,104,26,1,1,1,1,1,3,2024-06-16 05:05:32,2024-06-17 16:05:32,2024-06-17 00:05:32,13.874652,78.174934,"On 16-Jun-2024, a case of murder was reported near Dakshina West PS. Investigation initiated under 100060026202400003."
370,100010005202500002,202500002,2025-11-17,97,5,1,2,4,16,4,7,2025-11-15 16:12:46,2025-11-17 15:12:46,2025-11-16 00:12:46,13.154398,77.685239,"On 15-Nov-2025, a case of child labour was reported near Bengaluru Central PS. Investigation initiated under 100010005202500002."
371,100090036202500003,202500003,2025-08-14,118,36,1,2,3,10,2,6,2025-08-12 00:12:11,2025-08-14 03:12:11,2025-08-12 09:12:11,14.318051,78.525281,"On 12-Aug-2025, a case of dowry harassment was reported near Shivamogga Town PS. Investigation initiated under 100090036202500003."
372,100090037202400006,202400006,2024-09-09,55,37,1,2,5,18,5,4,2024-09-06 23:09:25,2024-09-09 18:09:25,2024-09-07 21:09:25,14.312754,78.470991,"On 06-Sep-2024, a case of hacking was reported near Shivamogga South PS. Investigation initiated under 100090037202400006."
373,100080032202500001,202500001,2025-04-25,10,32,1,2,7,24,4,5,2025-04-22 21:01:43,2025-04-25 08:01:43,2025-04-23 15:01:43,14.15574,78.370073,"On 22-Apr-2025, a case of criminal breach of trust was reported near Tumakuru Rural PS. Investigation initiated under 100080032202500001."
374,100010003202400001,202400001,2024-04-12,88,3,2,2,5,17,2,7,2024-04-10 16:59:38,2024-04-12 03:59:38,2024-04-10 21:59:38,13.149987,77.737175,"On 10-Apr-2024, a case of online financial fraud was reported near Bengaluru East PS. Investigation initiated under 100010003202400001."
375,100050018202500001,202500001,2025-08-21,115,18,2,2,2,5,1,3,2025-08-18 20:17:09,2025-08-21 01:17:09,2025-08-19 04:17:09,13.695802,78.105561,"On 18-Aug-2025, a case of theft was reported near Ballari CEN Crime PS. Investigation initiated under 100050018202500001."
376,100060025202600001,202600001,2026-02-04,116,25,1,2,7,23,1,4,2026-02-02 13:17:30,2026-02-04 11:17:30,2026-02-03 02:17:30,13.849014,78.216093,"On 02-Feb-2026, a case of cheating was reported near Dakshina North PS. Investigation initiated under 100060025202600001."
377,100100039202600003,202600003,2026-04-19,118,39,1,1,4,14,7,3,2026-04-17 11:27:31,2026-04-19 10:27:31,2026-04-17 13:27:31,14.497671,78.553597,"On 17-Apr-2026, a case of pocso offences was reported near Hubballi-Dharwad North PS. Investigation initiated under 100100039202600003."
378,100070028202400001,202400001,2024-05-07,13,28,3,1,4,14,5,5,2024-05-06 01:41:49,2024-05-07 03:41:49,2024-05-06 21:41:49,14.042853,78.251338,"On 06-May-2024, a case of pocso offences was reported near Kalaburagi Central PS. Investigation initiated under 100070028202400001."
379,100100039202400002,202400002,2024-07-21,82,39,2,2,5,20,1,10,2024-07-20 15:17:05,2024-07-21 14:17:05,2024-07-21 14:17:05,14.432588,78.569421,"On 20-Jul-2024, a case of identity theft was reported near Hubballi-Dharwad North PS. Investigation initiated under 100100039202400002."
380,100070027202600002,202600002,2026-06-10,100,27,1,2,5,19,1,3,2026-06-07 21:02:13,2026-06-10 12:02:13,2026-06-08 04:02:13,14.046631,78.266157,"On 07-Jun-2026, a case of cyberstalking was reported near Kalaburagi Traffic PS. Investigation initiated under 100070027202600002."
381,100060025202600001,202600001,2026-06-20,112,25,3,2,7,23,2,8,2026-06-18 11:42:52,2026-06-20 09:42:52,2026-06-19 04:42:52,13.876761,78.148652,"On 18-Jun-2026, a case of cheating was reported near Dakshina North PS. Investigation initiated under 100060025202600001."
382,100070028202500001,202500001,2025-08-05,94,28,2,1,1,1,7,5,2025-08-04 18:11:08,2025-08-05 14:11:08,2025-08-05 07:11:08,14.004615,78.316027,"On 04-Aug-2025, a case of murder was reported near Kalaburagi Central PS. Investigation initiated under 100070028202500001."
383,100030011202500002,202500002,2025-05-20,109,11,3,2,8,26,1,8,2025-05-17 16:02:21,2025-05-20 03:02:21,2025-05-18 03:02:21,13.43328,77.942546,"On 17-May-2025, a case of rioting was reported near Mysuru Town PS. Investigation initiated under 100030011202500002."
384,100090035202500002,202500002,2025-03-25,62,35,1,2,7,25,2,2,2025-03-23 20:52:59,2025-03-25 15:52:59,2025-03-24 06:52:59,14.279713,78.460845,"On 23-Mar-2025, a case of forgery was reported near Shivamogga East PS. Investigation initiated under 100090035202500002."
385,100100040202500001,202500001,2025-10-30,95,40,2,2,6,21,2,1,2025-10-28 09:58:07,2025-10-30 10:58:07,2025-10-28 12:58:07,14.431666,78.552831,"On 28-Oct-2025, a case of ndps - possession was reported near Hubballi-Dharwad Rural PS. Investigation initiated under 100100040202500001."
386,100060026202500001,202500001,2025-04-28,79,26,2,2,8,26,1,5,2025-04-26 10:09:16,2025-04-28 00:09:16,2025-04-27 06:09:16,13.905285,78.151768,"On 26-Apr-2025, a case of rioting was reported near Dakshina West PS. Investigation initiated under 100060026202500001."
387,100020006202400003,202400003,2024-11-06,99,6,1,1,2,6,1,6,2024-11-03 22:46:22,2024-11-06 08:46:22,2024-11-04 03:46:22,13.236533,77.751944,"On 03-Nov-2024, a case of robbery was reported near Bengaluru Rural PS. Investigation initiated under 100020006202400003."
388,100070029202600001,202600001,2026-01-16,33,29,1,2,6,22,3,7,2026-01-15 18:52:25,2026-01-16 18:52:25,2026-01-15 19:52:25,14.058517,78.261018,"On 15-Jan-2026, a case of ndps - trafficking was reported near Kalaburagi West PS. Investigation initiated under 100070029202600001."
389,100080033202500005,202500005,2025-09-19,76,33,1,2,3,12,3,10,2025-09-16 18:58:34,2025-09-19 11:58:34,2025-09-17 03:58:34,14.174687,78.433559,"On 16-Sep-2025, a case of domestic violence was reported near Tumakuru West PS. Investigation initiated under 100080033202500005."
390,100070029202500003,202500003,2025-12-24,6,29,1,1,1,2,3,4,2025-12-22 21:23:30,2025-12-24 06:23:30,2025-12-23 10:23:30,13.998137,78.297674,"On 22-Dec-2025, a case of attempt to murder was reported near Kalaburagi West PS. Investigation initiated under 100070029202500003."
391,100060022202400003,202400003,2024-03-23,3,22,1,1,4,14,3,2,2024-03-23 07:58:39,2024-03-23 18:58:39,2024-03-23 18:58:39,13.886284,78.239258,"On 23-Mar-2024, a case of pocso offences was reported near Dakshina East PS. Investigation initiated under 100060022202400003."
392,100010001202600001,202600001,2026-04-22,107,1,4,2,2,7,7,9,2026-04-22 06:35:31,2026-04-22 21:35:31,2026-04-22 21:35:31,13.105353,77.694646,"On 22-Apr-2026, a case of burglary was reported near Bengaluru Rural PS. Investigation initiated under 100010001202600001."
393,100060025202500002,202500002,2025-04-18,62,25,2,2,7,23,5,10,2025-04-16 19:47:50,2025-04-18 23:47:50,2025-04-17 02:47:50,13.838352,78.206708,"On 16-Apr-2025, a case of cheating was reported near Dakshina North PS. Investigation initiated under 100060025202500002."
394,100100041202500004,202500004,2025-09-18,18,41,1,2,5,20,1,5,2025-09-18 00:04:30,2025-09-18 14:04:30,2025-09-18 02:04:30,14.515505,78.611082,"On 18-Sep-2025, a case of identity theft was reported near Hubballi-Dharwad CEN Crime PS. Investigation initiated under 100100041202500004."
395,100090036202600002,202600002,2026-02-20,13,36,2,2,2,9,7,7,2026-02-17 11:03:49,2026-02-20 09:03:49,2026-02-17 21:03:49,14.362232,78.51039,"On 17-Feb-2026, a case of criminal trespass was reported near Shivamogga Town PS. Investigation initiated under 100090036202600002."
396,100050017202400004,202400004,2024-12-27,14,17,1,1,4,14,1,1,2024-12-26 11:44:28,2024-12-27 11:44:28,2024-12-27 08:44:28,13.763416,78.11467,"On 26-Dec-2024, a case of pocso offences was reported near Ballari Central PS. Investigation initiated under 100050017202400004."
397,100020008202500004,202500004,2025-11-28,89,8,1,2,5,20,1,3,2025-11-27 21:18:53,2025-11-28 12:18:53,2025-11-28 10:18:53,13.280674,77.819279,"On 27-Nov-2025, a case of identity theft was reported near Bengaluru Rural PS. Investigation initiated under 100020008202500004."
398,100020007202500004,202500004,2025-04-11,85,7,1,2,8,26,1,9,2025-04-10 17:50:27,2025-04-11 09:50:27,2025-04-11 05:50:27,13.254111,77.785713,"On 10-Apr-2025, a case of rioting was reported near Bengaluru CEN Crime PS. Investigation initiated under 100020007202500004."
399,100100038202500004,202500004,2025-11-24,62,38,1,2,5,18,2,4,2025-11-22 18:37:57,2025-11-24 06:37:57,2025-11-23 10:37:57,14.517951,78.571564,"On 22-Nov-2025, a case of hacking was reported near Hubballi-Dharwad Rural PS. Investigation initiated under 100100038202500004."
400,100010001202400002,202400002,2024-06-10,25,1,1,2,1,3,4,3,2024-06-07 08:18:44,2024-06-10 07:18:44,2024-06-07 22:18:44,13.128395,77.644746,"On 07-Jun-2024, a case of grievous hurt was reported near Bengaluru Rural PS. Investigation initiated under 100010001202400002."
